Comment ID,Positive,Negative,Neutral,Compound
ekwtdsq,0.0,0.0,1.0,0.0
ekwtk1l,0.0,0.0,1.0,0.0
ekwubis,0.665,0.142,0.194,0.7964
ekwudgk,0.0,0.171,0.829,-0.6597
ekwuvm0,0.0,0.0,1.0,0.0
ekwv6pw,0.0,0.0,1.0,0.0
ekwr1dh,0.0,0.0,1.0,0.0
ekwrgdi,0.0,0.0,1.0,0.0
ekwrjgj,0.0,0.0,1.0,0.0
ekwrscp,0.0,0.0,1.0,0.0
ekws204,0.109,0.162,0.729,-0.3167
ekws28g,0.324,0.0,0.676,0.5859
ekws3gw,0.0,0.0,1.0,0.0
ekws6xv,0.0,0.0,1.0,0.0
ekwsarm,0.333,0.0,0.667,0.7184
ekwsd4v,0.259,0.292,0.449,-0.1119
ekwt0sf,0.0,0.0,1.0,0.0
ekwt233,0.0,0.0,1.0,0.0
ekwt5l7,0.0,0.0,1.0,0.0
ekwtbf6,0.178,0.0,0.822,0.4256
ekwtbhb,0.0,0.6,0.4,-0.4588
ekwtdkw,0.0,0.0,1.0,0.0
ekwtf0e,0.213,0.0,0.787,0.4019
ekwtfcf,0.17,0.111,0.719,0.2263
ekwtgj1,0.119,0.173,0.708,-0.296
ekwtgqv,0.139,0.133,0.727,0.0258
ekwtimp,0.378,0.0,0.622,0.7845
ekwtks3,0.0,0.0,1.0,0.0
ekwtyy0,0.0,0.596,0.404,-0.7096
ekwtzie,0.255,0.0,0.745,0.3382
ekwualv,0.368,0.281,0.351,0.128
ekwudp6,0.0,0.0,1.0,0.0
ekwugqs,0.117,0.435,0.448,-0.6759
ekwuh7n,0.0,0.0,1.0,0.0
ekwulgc,0.0,0.0,1.0,0.0
ekwuobi,0.243,0.486,0.27,-0.4019
ekwvbv1,0.0,0.0,1.0,0.0
ekwvm5l,0.214,0.0,0.786,0.6222
ekwuge8,0.185,0.0,0.815,0.3612
ekwujra,0.227,0.0,0.773,0.6516
ekwv63l,0.0,0.0,1.0,0.0
ekwsqy3,0.0,0.0,1.0,0.0
ekwvacn,0.0,0.238,0.762,-0.684
ekwskvk,0.0,0.623,0.377,-0.765
ekwvbg5,0.144,0.193,0.663,-0.4215
ekwul68,0.412,0.0,0.588,0.6808
ekwujr7,0.0,0.0,1.0,0.0
ekwrp4c,0.111,0.0,0.889,0.3612
ekwua5v,0.0,0.143,0.857,-0.5423
ekwsorz,0.0,0.0,1.0,0.0
ekwqsd7,0.0,0.0,1.0,0.0
ekwr10y,0.0,0.0,1.0,0.0
ekwra02,0.231,0.0,0.769,0.2732
ekwrgmn,0.0,0.0,1.0,0.0
ekwrln4,0.0,0.0,1.0,0.0
ekwrvhx,0.0,0.0,1.0,0.0
ekwrw69,0.151,0.121,0.728,0.1872
ekws27d,0.0,0.0,1.0,0.0
ekwsi6u,0.0,0.0,1.0,0.0
ekwskv7,0.0,0.0,1.0,0.0
ekwsq49,0.0,0.577,0.423,-0.6239
ekwss2g,0.0,0.0,1.0,0.0
ekwukm1,0.292,0.0,0.708,0.6562
ekwujpy,0.344,0.0,0.656,0.2732
ekwuq8b,0.0,0.0,1.0,0.0
ekwuzgg,0.058,0.202,0.74,-0.8038
ekwv08w,0.0,0.431,0.569,-0.8703
ekwuydb,0.565,0.0,0.435,0.5994
ekwy8rd,0.0,0.0,1.0,0.0
ekwtazl,0.0,0.0,1.0,0.0
ekwyxvb,0.265,0.0,0.735,0.2023
ekwv49z,0.0,0.13,0.87,-0.5574
ekwv6e0,0.0,0.0,1.0,0.0
ekwvc6x,0.18,0.0,0.82,0.6176
ekwusd3,0.0,0.0,1.0,0.0
ekwwjg5,0.0,0.133,0.867,-0.6486
ekwtqta,0.0,0.31,0.69,-0.4019
ekxvb8c,0.049,0.084,0.867,-0.3169
ekwt5xt,0.0,0.0,1.0,0.0
ekwuppb,0.0,0.0,1.0,0.0
ekww4zf,0.097,0.202,0.7,-0.7506
ekwtohc,0.0,0.0,1.0,0.0
ekwtp81,0.833,0.0,0.167,0.6124
ekwupa2,0.175,0.117,0.707,-0.1386
ekwulll,0.286,0.0,0.714,0.6124
ekwvhu4,0.0,0.0,1.0,0.0
ekwuo2p,0.384,0.0,0.616,0.6808
ekwv4cb,0.0,0.0,1.0,0.0
ekwzv36,0.225,0.0,0.775,0.4927
ekwunrt,0.0,0.296,0.704,-0.2732
ekwv3gw,0.0,0.281,0.719,-0.5994
ekwv34l,0.203,0.0,0.797,0.4215
ekx2rcv,0.246,0.051,0.703,0.802
ekwvlof,0.0,0.0,1.0,0.0
ekwrovz,0.0,0.0,1.0,0.0
ekwrndc,0.0,0.0,1.0,0.0
ekwvjsd,0.0,0.271,0.729,-0.8316
ekwv64j,0.0,0.0,1.0,0.0
ekwwibb,0.0,0.492,0.508,-0.4404
ekwuf04,0.0,0.0,1.0,0.0
ekwulus,0.0,0.327,0.673,-0.7777
ekwvjes,0.0,0.0,1.0,0.0
ekwvo10,0.344,0.0,0.656,0.7798
ekwvsqa,0.0,0.242,0.758,-0.1531
ekwv58e,0.13,0.28,0.59,-0.4684
ekwvibd,0.0,0.0,1.0,0.0
ekwv19r,0.0,0.0,1.0,0.0
ekwx24o,0.0,0.0,1.0,0.0
ekwx6m1,0.0,0.0,1.0,0.0
ekx31mo,0.452,0.0,0.548,0.5106
ekwsd5o,0.0,0.186,0.814,-0.1531
ekwskva,0.314,0.0,0.686,0.4939
ekwv059,0.318,0.0,0.682,0.4215
ekwvjc4,0.0,0.0,1.0,0.0
ekwwp7v,0.421,0.0,0.579,0.6249
ekwtdkp,0.349,0.0,0.651,0.6478
ekxddtz,0.229,0.25,0.521,-0.0516
ekwug4c,0.0,0.0,1.0,0.0
ekwue6w,0.0,0.0,1.0,0.0
ekwujqu,0.0,0.0,1.0,0.0
ekwugu2,0.0,0.161,0.839,-0.3182
ekxflls,0.229,0.0,0.771,0.3338
ekws1z3,0.0,0.0,1.0,0.0
ekwtrtq,0.0,0.0,1.0,0.0
ekwvssu,0.185,0.0,0.815,0.3612
ekwwojo,0.0,0.0,1.0,0.0
ekwsine,0.0,0.0,1.0,0.0
ekwv0o4,0.0,0.0,1.0,0.0
ekwvfsx,0.23,0.171,0.599,0.3163
ekwu3pt,0.0,0.78,0.22,-0.7964
ekwuwvw,0.0,0.0,1.0,0.0
ekwweo8,0.0,0.0,1.0,0.0
ekx3rdt,0.0,0.084,0.916,-0.3182
ekx84e2,0.25,0.405,0.345,-0.2023
ekwuvx0,0.0,0.0,1.0,0.0
ekwumu0,0.123,0.0,0.877,0.2732
ekwv6im,0.252,0.0,0.748,0.4019
ekwt8xi,0.0,0.224,0.776,-0.4391
ekwuoq4,0.098,0.676,0.226,-0.8268
ekwv5en,0.148,0.148,0.704,-0.0026
ekwwh3a,0.105,0.149,0.746,-0.584
ekwyeht,0.031,0.131,0.838,-0.7906
ekwzjp4,0.101,0.3,0.599,-0.6486
ekx04u1,0.0,0.149,0.851,-0.3491
ekwrth6,0.0,0.0,1.0,0.0
ekwry8f,0.0,0.0,1.0,0.0
ekx1ng9,0.0,0.173,0.827,-0.3182
ekwttxb,0.187,0.0,0.813,0.3182
ekwtweg,0.433,0.087,0.481,0.802
ekww3nh,0.0,0.131,0.869,-0.6801
ekwx957,0.271,0.337,0.392,-0.2111
ekwuti6,0.107,0.0,0.893,0.2023
ekwuzrl,0.222,0.222,0.556,0.0
ekwuis3,0.0,0.0,1.0,0.0
ekwv3uu,0.0,0.0,1.0,0.0
ekwqmeo,0.0,0.0,1.0,0.0
ekwudjm,0.0,0.623,0.377,-0.5106
ekx2bqs,0.41,0.0,0.59,0.5379
ekwuvpl,0.545,0.0,0.455,0.8126
ekx8bkq,0.0,0.406,0.594,-0.5827
ekws65z,0.0,0.0,1.0,0.0
ekwushg,0.406,0.0,0.594,0.6249
ekwuwwo,0.107,0.0,0.893,0.4678
ekwx076,0.0,0.0,1.0,0.0
ekwu5i2,0.225,0.249,0.526,0.1494
ekwrqs8,0.15,0.0,0.85,0.3182
ekwzv5n,0.155,0.04,0.805,0.7405
ekx170n,0.042,0.085,0.874,-0.4871
ekx04lz,0.0,0.065,0.935,-0.2411
ekwv5my,0.375,0.0,0.625,0.7351
ekwuhpr,0.237,0.0,0.763,0.6808
ekwugmb,0.218,0.0,0.782,0.636
ekx1err,0.103,0.081,0.816,0.204
ekwtlqx,0.0,0.0,1.0,0.0
ekwv9md,0.0,0.0,1.0,0.0
ekwyg5p,0.0,0.0,1.0,0.0
ekx3zbo,0.152,0.0,0.848,0.3612
ekwv6be,0.0,0.0,1.0,0.0
ekww5sh,0.0,0.0,1.0,0.0
ekwulxv,0.0,0.0,1.0,0.0
ekwvun4,0.16,0.0,0.84,0.2263
ekwud3b,0.0,0.0,1.0,0.0
ekwv3jj,0.078,0.12,0.802,-0.2094
ekwtx3j,0.32,0.223,0.457,0.2263
ekwvnw1,0.0,0.086,0.914,-0.1531
ekwss0r,0.663,0.0,0.337,0.7096
ekwvsm5,0.212,0.054,0.734,0.6249
ekwwegj,0.163,0.117,0.72,0.2534
ekwuqw6,0.386,0.0,0.614,0.5267
ekwuvu5,0.0,0.14,0.86,-0.4767
ekwumhl,0.188,0.0,0.812,0.6929
ekwqtrl,0.0,0.0,1.0,0.0
ekwv7bc,0.0,0.0,1.0,0.0
ekwv8te,0.0,0.364,0.636,-0.6124
ekwvjb9,0.068,0.315,0.617,-0.8402
ekwvpsh,0.0,0.0,1.0,0.0
ekwtims,0.0,0.636,0.364,-0.5423
ekwz8tf,0.06,0.0,0.94,0.1513
ekwyps7,0.077,0.083,0.84,-0.0286
ekwviac,0.0,0.0,1.0,0.0
ekwya60,0.208,0.135,0.657,0.2732
ekwyb3i,0.0,0.332,0.668,-0.609
ekwv0ok,0.0,0.143,0.857,-0.4588
ekwvh5q,0.0,0.0,1.0,0.0
ekwwkaa,0.0,0.367,0.633,-0.4404
ekxgb1x,0.089,0.168,0.743,-0.705
ekwrp1e,0.512,0.0,0.488,0.2732
ekwwg2h,0.16,0.13,0.71,0.128
ekwvco0,0.0,0.121,0.879,-0.4389
ekwyvht,0.0,0.245,0.755,-0.3818
ekx0ip2,0.148,0.235,0.617,-0.861
ekwus0s,0.0,0.0,1.0,0.0
ekwu8wi,0.274,0.0,0.726,0.5994
ekx4p71,0.0,0.0,1.0,0.0
ekwuz36,0.208,0.253,0.539,-0.1511
ekx2gah,0.201,0.067,0.732,0.9432
ekwwf95,0.0,0.248,0.752,-0.8047
ekxfdhv,0.312,0.0,0.688,0.6124
ekx024q,0.203,0.0,0.797,0.4215
ekx3nq4,0.0,0.046,0.954,-0.128
ekwvvqk,0.113,0.113,0.773,0.0
ekwy0c0,0.076,0.363,0.561,-0.8658
ekwvchq,0.0,0.0,1.0,0.0
ekx3ypp,0.127,0.213,0.66,-0.5423
elgt517,0.116,0.221,0.663,-0.4404
elgsyl9,0.158,0.027,0.815,0.7869
elgr2wc,0.138,0.0,0.862,0.4939
elgt7xi,0.236,0.279,0.485,-0.1779
elgs4hn,0.223,0.152,0.625,0.2023
elgt11w,0.0,0.053,0.947,-0.296
elgqv9j,0.223,0.096,0.682,0.4195
elgt03x,0.344,0.0,0.656,0.6369
elgqx7n,0.141,0.155,0.705,-0.09
elgsor8,0.0,0.079,0.921,-0.1154
elgpu8s,0.0,0.259,0.741,-0.5423
elgpzhy,0.211,0.0,0.789,0.1531
elgt1p0,0.0,0.0,1.0,0.0
elguokk,0.101,0.044,0.854,0.4215
elgq6tz,0.219,0.0,0.781,0.6808
elgu58q,0.0,0.0,1.0,0.0
elgrs0g,0.146,0.0,0.854,0.4767
elgpvfk,0.0,0.252,0.748,-0.796
elgrch0,0.0,0.0,1.0,0.0
elgri8f,0.0,0.474,0.526,-0.4019
elgswnh,0.0,0.064,0.936,-0.0572
elgrnxx,0.494,0.0,0.506,0.5994
elgtbl8,0.286,0.0,0.714,0.4215
elgrec9,0.0,0.326,0.674,-0.4404
elgu8h0,0.632,0.0,0.368,0.8225
elgsk5m,0.0,0.0,1.0,0.0
elgqgnm,0.0,0.238,0.762,-0.3597
elgrv5n,0.101,0.227,0.672,-0.3612
elgsicy,0.112,0.0,0.888,0.2247
elgqjue,0.217,0.0,0.783,0.3612
elgr3rt,0.228,0.0,0.772,0.5927
elgr6w5,0.0,0.57,0.43,-0.6486
elgtf0i,0.428,0.0,0.572,0.6697
elgq6lz,0.234,0.0,0.766,0.7269
elgs4pt,0.265,0.0,0.735,0.2023
elgs9g3,0.0,0.0,1.0,0.0
elgtobq,0.0,0.0,1.0,0.0
elgsjik,0.0,0.0,1.0,0.0
elguygr,0.304,0.0,0.696,0.5423
elgpr33,0.0,0.179,0.821,-0.5423
elgqbm7,0.274,0.0,0.726,0.5996
elgr4n4,0.214,0.157,0.628,0.5499
elgr5i4,0.0,0.0,1.0,0.0
elgsntw,0.385,0.0,0.615,0.7845
elgvo6z,0.0,0.455,0.545,-0.6344
elgq8pi,0.0,0.0,1.0,0.0
elgtm0y,0.094,0.318,0.588,-0.5873
elgvq2b,0.0,0.239,0.761,-0.738
elgqp42,0.145,0.0,0.855,0.2584
elgvw61,0.0,0.0,1.0,0.0
elgra9o,0.0,0.0,1.0,0.0
elgtjvz,0.0,0.264,0.736,-0.8625
elgr5u1,0.0,0.0,1.0,0.0
elgr8tj,0.0,0.0,1.0,0.0
elgs4uj,0.0,0.0,1.0,0.0
elgsmxb,0.259,0.0,0.741,0.4215
elgtb1g,0.0,0.0,1.0,0.0
elgteyf,0.0,0.0,1.0,0.0
elgtqyi,0.0,0.36,0.64,-0.6705
elgpvv5,0.259,0.0,0.741,0.6476
elgsqtb,0.218,0.0,0.782,0.4199
elgu7jb,0.317,0.07,0.614,0.8042
elgsjhs,0.223,0.0,0.777,0.3182
elgt3fr,0.0,0.0,1.0,0.0
elgt812,0.105,0.435,0.46,-0.836
elgtcua,0.0,0.0,1.0,0.0
elgtfl9,0.338,0.0,0.662,0.3724
elgtmag,0.0,0.15,0.85,-0.3182
elgtnab,0.0,0.0,1.0,0.0
elgtx7n,0.0,0.722,0.278,-0.6351
elgtz5a,0.0,0.326,0.674,-0.8658
elgq2zy,0.326,0.0,0.674,0.4404
elgqxls,0.184,0.31,0.506,-0.25
elgr3gh,0.225,0.0,0.775,0.4404
elgsto3,0.0,0.0,1.0,0.0
elgtln3,0.0,0.0,1.0,0.0
elgsnxh,0.0,0.0,1.0,0.0
elgszfh,0.334,0.078,0.588,0.79
elgtr0s,0.346,0.0,0.654,0.5719
elgu2a3,0.0,0.401,0.599,-0.8658
elgqrtz,0.079,0.105,0.816,0.0165
elgtbwd,0.113,0.06,0.827,0.5023
elgqlrq,0.437,0.0,0.563,0.4767
elgqpz1,0.237,0.096,0.667,0.4404
elgsky2,0.0,0.204,0.796,-0.3182
elgsy3s,0.0,0.093,0.907,-0.5053
elgtcj0,0.697,0.0,0.303,0.3182
elgtfsy,0.196,0.336,0.467,-0.3612
elgtirw,0.152,0.497,0.351,-0.7841
elgtx5j,0.0,0.0,1.0,0.0
elgugrr,0.301,0.0,0.699,0.695
elh1izq,0.172,0.0,0.828,0.3612
elgsztv,0.095,0.116,0.789,-0.1511
elgwz99,0.0,0.169,0.831,-0.743
elgq2zi,0.0,0.166,0.834,-0.1511
elgsscm,0.0,0.0,1.0,0.0
elgt9bi,0.0,0.0,1.0,0.0
elgu08o,0.412,0.0,0.588,0.2732
elgwpkx,0.296,0.0,0.704,0.2732
elgrcr0,0.075,0.0,0.925,0.0772
elgt6s0,0.444,0.0,0.556,0.5859
elgt8ll,0.131,0.239,0.63,-0.4696
elgq8pn,0.0,0.0,1.0,0.0
elgphzt,0.0,0.29,0.71,-0.6705
elgrc4c,0.524,0.0,0.476,0.7645
elgrvg7,0.108,0.301,0.592,-0.5563
elgt1a1,0.0,0.0,1.0,0.0
elgt2jk,0.0,0.364,0.636,-0.6124
elgq8xz,0.0,0.421,0.579,-0.7914
elgrm6n,0.2,0.228,0.572,-0.101
elgron3,0.0,0.0,1.0,0.0
elgsiuq,0.104,0.312,0.584,-0.608
elgr5r7,0.0,0.0,1.0,0.0
elgr67o,0.139,0.199,0.662,-0.204
elgr8rm,0.447,0.0,0.553,0.8356
elgr968,0.649,0.0,0.351,0.5719
elgs27b,0.135,0.173,0.692,-0.128
elgrn1f,0.0,0.412,0.588,-0.9042
elgs9pn,0.201,0.38,0.419,-0.6763
elgsc23,0.311,0.0,0.689,0.7693
elgsnc6,0.878,0.0,0.122,0.802
elgsrzg,0.278,0.0,0.722,0.4019
elgszli,0.206,0.0,0.794,0.3804
elgt8nu,0.0,0.297,0.703,-0.5859
elgtg4k,0.13,0.0,0.87,0.0516
elgzr4m,0.0,0.438,0.562,-0.5994
elgqonf,0.063,0.181,0.756,-0.5709
elgtaoi,0.0,0.303,0.697,-0.7506
elgtnyz,0.136,0.109,0.755,-0.0276
elgusnl,0.0,0.0,1.0,0.0
elgtnzi,0.0,0.0,1.0,0.0
elgtx90,0.066,0.109,0.825,-0.5574
elgsuea,0.32,0.352,0.328,-0.1027
elgpza3,0.0,0.0,1.0,0.0
elgt03r,0.289,0.402,0.309,-0.2732
elgt0u8,0.718,0.0,0.282,0.9698
elgtke0,0.529,0.069,0.402,0.9432
elhkssp,0.225,0.0,0.775,0.4404
elgqmc4,0.0,0.0,1.0,0.0
elgrzwh,0.0,0.0,1.0,0.0
elgt5we,0.0,0.321,0.679,-0.2244
elgteim,0.0,0.697,0.303,-0.3182
elgtkf9,0.0,0.0,1.0,0.0
elgr45b,0.114,0.0,0.886,0.1406
elgreav,0.0,0.0,1.0,0.0
elgsmno,0.161,0.0,0.839,0.3595
elgrefb,0.106,0.283,0.611,-0.4926
elgsmfm,0.0,0.0,1.0,0.0
elgts1n,0.0,0.0,1.0,0.0
elguraj,0.334,0.226,0.44,0.4019
elgr311,0.677,0.0,0.323,0.6369
elgs51p,0.179,0.226,0.596,-0.2732
elgt3q6,0.115,0.0,0.885,0.3804
elgsikp,0.176,0.554,0.27,-0.4215
elgub28,0.0,0.417,0.583,-0.6486
elgpy7g,0.115,0.0,0.885,0.0772
elgqo4g,0.0,0.0,1.0,0.0
elgrn67,0.0,0.644,0.356,-0.7526
elgsn3d,0.0,0.209,0.791,-0.2755
elgt8om,0.0,0.0,1.0,0.0
elgth78,0.0,0.441,0.559,-0.8874
elgwte4,0.0,0.0,1.0,0.0
elgxv3r,0.144,0.308,0.548,-0.8426
elgwc1l,0.0,0.595,0.405,-0.6597
elgpv7w,0.0,0.0,1.0,0.0
elgqg9g,0.0,0.0,1.0,0.0
elgspnz,0.0,0.0,1.0,0.0
elgsquw,0.256,0.231,0.513,0.0772
elgtbp5,0.0,0.0,1.0,0.0
elgrnkm,0.0,0.129,0.871,-0.5256
elgu65j,0.166,0.071,0.763,0.8289
elgskql,0.181,0.167,0.652,0.0516
elh5xlq,0.0,0.16,0.84,-0.2263
elh8ei0,0.0,0.184,0.816,-0.5574
elgq2ut,0.085,0.106,0.809,-0.1343
elgq9w7,0.221,0.0,0.779,0.1779
elgqcg8,0.109,0.218,0.672,-0.3182
elgrm32,0.156,0.0,0.844,0.1027
elgrsu2,0.0,0.0,1.0,0.0
elgrvgx,0.197,0.451,0.352,-0.5574
elgs0kw,0.25,0.155,0.595,0.3818
elgsabv,0.196,0.15,0.654,0.1779
elgsb0h,0.238,0.0,0.762,0.3612
elgsf43,0.0,0.095,0.905,-0.296
elgsrcc,0.072,0.127,0.801,-0.25
elgsz7m,0.0,0.0,1.0,0.0
elgt45i,0.0,0.0,1.0,0.0
elgt6jc,0.0,0.286,0.714,-0.3412
elgth8e,0.369,0.155,0.477,0.4201
elgs9h0,0.556,0.0,0.444,0.3612
elgsck9,0.279,0.0,0.721,0.4753
elgtfau,0.0,0.099,0.901,-0.296
elgto5c,0.124,0.406,0.471,-0.5848
elgxanx,0.0,0.221,0.779,-0.6083
elgqw7y,0.0,0.0,1.0,0.0
elgr3mz,0.212,0.406,0.382,-0.3682
elgrtjc,0.0,0.328,0.672,-0.5994
elgrtsr,0.0,1.0,0.0,-0.3802
elgs4gz,0.0,0.0,1.0,0.0
elgs9rm,0.369,0.0,0.631,0.6249
elgszrg,0.096,0.104,0.8,-0.0516
elgt2ny,0.096,0.155,0.749,-0.3612
elgt32t,0.0,0.325,0.675,-0.594
elgt6y2,0.412,0.0,0.588,0.4215
elgtkzx,0.437,0.0,0.563,0.8519
elgtwr3,0.112,0.102,0.786,0.0644
elgthln,0.098,0.314,0.588,-0.7506
elgtv9e,0.0,0.338,0.662,-0.6808
elgq1vu,0.141,0.0,0.859,0.4215
elgq5ap,0.293,0.0,0.707,0.4404
elgqjsx,0.492,0.0,0.508,0.4404
elgqzf1,0.0,0.0,1.0,0.0
elgr8cr,0.244,0.0,0.756,0.3089
elgrb03,0.0,0.17,0.83,-0.5994
elgrbt7,0.559,0.0,0.441,0.5859
elgrifo,0.0,0.0,1.0,0.0
elgrrfz,0.0,0.0,1.0,0.0
elgs5fx,0.318,0.0,0.682,0.6369
elgs6a9,0.074,0.075,0.851,-0.0026
elgsbq1,0.0,0.388,0.612,-0.533
elgsg54,0.0,0.0,1.0,0.0
elgsgxc,0.0,0.0,1.0,0.0
elgsj9m,0.0,0.0,1.0,0.0
elgslu5,0.56,0.0,0.44,0.6249
elgsss3,0.0,0.437,0.563,-0.4767
elgsta6,0.0,0.0,1.0,0.0
elgsu68,0.223,0.351,0.426,-0.296
elgt0h9,0.0,0.0,1.0,0.0
elgt4d6,0.329,0.386,0.286,-0.1027
elgt4it,0.0,0.0,1.0,0.0
elgtino,0.0,0.31,0.69,-0.5574
elgtiw8,0.0,0.0,1.0,0.0
elgrmoz,0.241,0.241,0.517,0.0
elgsg0q,0.0,0.0,1.0,0.0
elgsha6,0.0,0.355,0.645,-0.296
elgt9jc,0.05,0.107,0.843,-0.3612
elgta5x,0.239,0.228,0.532,0.0754
elgto8p,0.178,0.398,0.424,-0.5574
elgtpe6,0.205,0.144,0.651,0.3818
elgqrav,0.0,0.098,0.902,-0.0516
elgt8w9,0.0,0.0,1.0,0.0
elgtog5,0.169,0.087,0.744,0.4588
elgq10n,0.0,0.0,1.0,0.0
elgq2bu,0.206,0.156,0.638,0.1779
elgq76i,0.238,0.27,0.492,-0.1027
elgqcoq,0.263,0.0,0.737,0.3612
elgqhea,0.298,0.0,0.702,0.88
elgqjdi,0.0,0.333,0.667,-0.3612
elgqkpz,0.0,0.0,1.0,0.0
elgrbfg,0.0,0.178,0.822,-0.5994
elgrjog,0.0,1.0,0.0,-0.3182
elgrm6c,0.0,0.776,0.224,-0.5374
elgrmwm,0.517,0.21,0.273,0.5231
elgrr8x,0.0,0.464,0.536,-0.3802
elgrreb,0.0,0.761,0.239,-0.4898
elgrxr7,0.0,0.0,1.0,0.0
elgry16,0.0,0.0,1.0,0.0
elgs0ba,0.206,0.298,0.497,-0.3167
elgs3si,0.0,0.0,1.0,0.0
elgs4bm,0.0,0.121,0.879,-0.296
elgs6bz,0.0,0.0,1.0,0.0
elgsa7l,0.0,0.238,0.762,-0.7622
elgscn2,0.0,0.403,0.597,-0.4019
elgsell,0.187,0.157,0.657,0.1531
elgsm31,0.0,0.0,1.0,0.0
elgsoby,0.0,0.0,1.0,0.0
elgsp9d,0.0,0.212,0.788,-0.5423
elgsqnp,0.0,0.0,1.0,0.0
elgsyal,0.333,0.239,0.427,0.2732
elgsyd6,0.0,0.0,1.0,0.0
elgt1f9,0.0,0.688,0.312,-0.296
elgt49k,0.0,0.0,1.0,0.0
elgt14t,0.125,0.369,0.506,-0.7351
elgs5rj,0.2,0.0,0.8,0.4588
elgsjq3,0.0,0.437,0.563,-0.5667
elgt2dk,0.0,0.34,0.66,-0.3818
elgt3wi,0.23,0.476,0.294,-0.636
elgtds8,0.128,0.112,0.76,0.128
elgtxpf,0.227,0.361,0.412,-0.3182
elgvbop,0.0,0.0,1.0,0.0
elgtpn9,0.0,0.0,1.0,0.0
elgqa1h,0.12,0.0,0.88,0.3818
elgslr1,0.223,0.152,0.625,0.2023
elgpvtf,0.0,0.0,1.0,0.0
elgq0ea,0.412,0.0,0.588,0.4215
elgqa0o,0.156,0.15,0.694,0.0258
elgqat8,0.185,0.0,0.815,0.3612
elgqbzb,0.0,0.0,1.0,0.0
elgqfp9,0.088,0.297,0.615,-0.7969
elgqhxj,0.0,0.279,0.721,-0.4767
elgr0n5,0.478,0.0,0.522,0.7571
elgr16q,0.0,0.197,0.803,-0.4019
elgr4el,0.296,0.0,0.704,0.5848
elgr55k,0.0,0.0,1.0,0.0
elgr7ts,0.0,0.0,1.0,0.0
elgr8jv,0.109,0.419,0.473,-0.7619
elgr98p,0.0,0.0,1.0,0.0
elgra68,0.0,0.302,0.698,-0.5994
elgralh,0.472,0.0,0.528,0.6666
elgrhlk,0.0,0.0,1.0,0.0
elgrij4,0.547,0.0,0.453,0.5606
elgrk5g,0.275,0.0,0.725,0.5859
elgrkks,0.111,0.205,0.684,-0.4215
elgrld5,0.0,0.187,0.813,-0.5994
elgrmq8,0.0,1.0,0.0,-0.3802
elgrnix,0.0,0.0,1.0,0.0
elgroac,0.132,0.128,0.741,0.0258
elgrsfi,0.0,0.143,0.857,-0.3939
elgrsj4,0.0,0.574,0.426,-0.7964
elgrsu9,0.195,0.0,0.805,0.1761
elgrswe,0.277,0.282,0.441,-0.0139
elgrtbk,0.0,1.0,0.0,-0.3802
elgru3f,0.0,0.202,0.798,-0.3691
elgrul2,0.162,0.0,0.838,0.4019
elgrux2,0.455,0.292,0.254,0.3147
elgrxe4,0.42,0.0,0.58,0.4404
elgrzxi,0.403,0.0,0.597,0.7964
elgs1yx,0.0,0.0,1.0,0.0
elgscju,0.0,0.0,1.0,0.0
elgsgga,0.444,0.0,0.556,0.6124
elgsjmy,0.0,0.0,1.0,0.0
elgsksg,0.116,0.0,0.884,0.2732
elgsmyp,0.357,0.0,0.643,0.534
elgsp47,0.362,0.0,0.638,0.8107
elgsp8n,0.158,0.0,0.842,0.5106
elgtay5,0.0,0.0,1.0,0.0
elgt67g,0.0,0.0,1.0,0.0
elgwkhy,0.0,0.0,1.0,0.0
elgtnsa,0.207,0.0,0.793,0.7184
elgroux,0.0,0.0,1.0,0.0
elgrilo,0.403,0.0,0.597,0.4019
elgt8in,0.0,1.0,0.0,-0.1531
elgv20r,0.0,0.191,0.809,-0.2247
elgtsxs,0.767,0.0,0.233,0.765
elgzfsb,0.0,0.0,1.0,0.0
elgtjf2,0.0,0.0,1.0,0.0
elguipe,0.237,0.0,0.763,0.4215
elgtxqf,0.0,0.128,0.872,-0.296
elgu34i,0.49,0.0,0.51,0.8225
elgr4pt,0.119,0.386,0.495,-0.5719
elgudig,0.174,0.0,0.826,0.4576
elgv58z,0.213,0.0,0.787,0.6705
elgpxe6,0.483,0.0,0.517,0.4215
elgqkcn,0.244,0.0,0.756,0.4404
elgtwve,0.0,0.0,1.0,0.0
elgw91h,0.022,0.172,0.806,-0.91
elh1sez,0.16,0.135,0.705,0.1027
elgq7qo,0.0,0.0,1.0,0.0
elgtsq5,0.318,0.0,0.682,0.6369
elgqjsj,0.629,0.0,0.371,0.5256
elgvzz0,0.44,0.0,0.56,0.6705
elgrudy,0.297,0.225,0.478,0.128
elgq3g8,0.0,0.0,1.0,0.0
elgtsmr,0.0,0.427,0.573,-0.9314
elgrh7v,0.0,0.0,1.0,0.0
elh92gw,0.0,0.0,1.0,0.0
elgu7rs,0.504,0.0,0.496,0.7269
elh32h0,0.0,0.345,0.655,-0.4953
elh55p1,0.0,0.645,0.355,-0.5622
elgtdg3,0.0,0.0,1.0,0.0
elhomc0,0.156,0.028,0.815,0.8626
elguc0l,0.224,0.0,0.776,0.5803
elgxn3e,0.0,0.125,0.875,-0.5106
elgtmuq,0.0,0.0,1.0,0.0
